score_mode,target_assistant_turn,source_assistant_turn,fine_role,samples,token_count_sum,candidate_tokens_sum,kept_tokens_sum,heavy_kept_tokens_sum,weighted_kept_fraction,weighted_heavy_kept_fraction,reactivated_as_heavy_rate
role_decay,65,52,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,52,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,53,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,53,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,54,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,54,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,55,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,55,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,56,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,56,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,57,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,57,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,58,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,58,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,59,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,59,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,60,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,60,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,61,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,61,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,62,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,62,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,63,asst_gen,2.0,142.0,142.0,128.0,128.0,0.9014084507042254,0.9014084507042254,1.0
role_decay,65,63,user_msg,2.0,56.0,27.0,29.0,0.0,0.5178571428571429,0.0,0.0
role_decay,66,1,asst_greeting,1.0,11.0,7.0,4.0,0.0,0.36363636363636365,0.0,0.0
role_decay,66,1,user_msg,1.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,2,asst_gen,1.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,2,user_msg,1.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,3,asst_gen,1.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,3,user_msg,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,4,asst_gen,1.0,265.0,265.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,4,user_msg,1.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,5,asst_gen,1.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,5,user_msg,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,6,asst_gen,1.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,6,user_msg,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,7,asst_gen,1.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,7,user_msg,1.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,8,asst_gen,1.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,8,user_msg,1.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,9,asst_gen,1.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,9,user_msg,1.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,10,asst_gen,1.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,10,user_msg,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,11,asst_gen,1.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,11,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,12,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,12,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,13,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,13,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,14,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,14,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,15,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,15,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,16,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,16,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,17,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,17,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,18,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,18,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,19,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,19,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,20,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,20,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,21,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,21,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,22,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,22,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,23,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,23,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,24,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,24,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,25,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,25,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,26,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,26,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,27,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,27,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,28,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,28,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,29,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,29,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,30,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,30,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,31,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,31,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,32,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,32,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,33,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,33,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,34,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,34,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,35,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,35,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,36,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,36,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,37,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,37,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,38,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,38,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,39,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,39,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,40,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,40,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,41,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,41,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,42,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,42,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,43,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,43,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,44,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,44,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,45,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,45,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,46,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,46,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,47,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,47,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,48,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,48,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,49,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,49,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,50,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,50,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,51,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,51,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,52,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,52,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,53,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,53,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,54,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,54,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,55,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,55,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,56,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,56,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,57,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,57,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,58,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,58,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,59,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,59,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,60,asst_gen,1.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,60,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,61,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,61,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,62,asst_gen,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,62,user_msg,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,63,asst_gen,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,63,user_msg,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,64,asst_gen,1.0,72.0,72.0,64.0,64.0,0.8888888888888888,0.8888888888888888,1.0
role_decay,66,64,user_msg,1.0,45.0,26.0,19.0,0.0,0.4222222222222222,0.0,0.0
zero,3,1,asst_greeting,40.0,440.0,118.0,440.0,118.0,1.0,1.0,0.45
zero,3,1,user_msg,40.0,2020.0,311.0,2020.0,311.0,1.0,1.0,0.4
zero,4,1,asst_greeting,40.0,440.0,280.0,328.0,168.0,0.7454545454545455,0.6,0.55
zero,4,1,user_msg,40.0,2020.0,1813.0,1519.0,1312.0,0.751980198019802,0.7236624379481522,0.6
zero,4,2,asst_gen,40.0,1678.0,574.0,1669.0,565.0,0.9946364719904648,0.9843205574912892,0.525
zero,4,2,user_msg,40.0,760.0,5.0,760.0,5.0,1.0,1.0,0.025
zero,5,1,asst_greeting,38.0,418.0,266.0,152.0,0.0,0.36363636363636365,0.0,0.0
zero,5,1,user_msg,38.0,1902.0,1902.0,161.0,161.0,0.08464773922187172,0.08464773922187172,0.0
zero,5,2,asst_gen,38.0,1576.0,1567.0,799.0,790.0,0.506979695431472,0.5041480536056159,0.39473684210526316
zero,5,2,user_msg,38.0,724.0,659.0,497.0,432.0,0.68646408839779,0.6555386949924128,0.7631578947368421
zero,5,3,asst_gen,34.0,1644.0,925.0,1273.0,554.0,0.774330900243309,0.5989189189189189,0.6470588235294118
zero,5,3,asst_tool_call,4.0,216.0,35.0,216.0,35.0,1.0,1.0,1.0
zero,5,3,user_msg,38.0,750.0,148.0,614.0,12.0,0.8186666666666667,0.08108108108108109,0.02631578947368421
zero,6,1,asst_greeting,38.0,418.0,266.0,152.0,0.0,0.36363636363636365,0.0,0.0
zero,6,1,user_msg,38.0,1902.0,1902.0,0.0,0.0,0.0,0.0,0.0
zero,6,2,asst_gen,38.0,1576.0,1576.0,0.0,0.0,0.0,0.0,0.0
zero,6,2,user_msg,38.0,724.0,724.0,2.0,2.0,0.0027624309392265192,0.0027624309392265192,0.0
zero,6,3,asst_gen,34.0,1644.0,1644.0,163.0,163.0,0.09914841849148419,0.09914841849148419,0.0
zero,6,3,asst_tool_call,4.0,216.0,216.0,0.0,0.0,0.0,0.0,0.0
zero,6,3,user_msg,38.0,750.0,750.0,221.0,221.0,0.2946666666666667,0.2946666666666667,0.23684210526315788
zero,6,4,asst_gen,20.0,2282.0,2000.0,570.0,288.0,0.24978089395267308,0.144,0.5
zero,6,4,asst_tool_call,18.0,924.0,877.0,169.0,122.0,0.1829004329004329,0.13911060433295325,0.16666666666666666
zero,6,4,user_msg,38.0,1057.0,871.0,337.0,151.0,0.31882686849574265,0.17336394948335246,0.2894736842105263
zero,7,1,asst_greeting,31.0,341.0,217.0,124.0,0.0,0.36363636363636365,0.0,0.0
zero,7,1,user_msg,31.0,1619.0,1619.0,0.0,0.0,0.0,0.0,0.0
zero,7,2,asst_gen,31.0,1322.0,1322.0,0.0,0.0,0.0,0.0,0.0
zero,7,2,user_msg,31.0,608.0,608.0,0.0,0.0,0.0,0.0,0.0
zero,7,3,asst_gen,27.0,1319.0,1319.0,0.0,0.0,0.0,0.0,0.0
zero,7,3,asst_tool_call,4.0,216.0,216.0,0.0,0.0,0.0,0.0,0.0
zero,7,3,user_msg,31.0,649.0,649.0,0.0,0.0,0.0,0.0,0.0
zero,7,4,asst_gen,20.0,2282.0,2282.0,5.0,5.0,0.0021910604732690623,0.0021910604732690623,0.0
zero,7,4,asst_tool_call,11.0,535.0,535.0,0.0,0.0,0.0,0.0,0.0
zero,7,4,user_msg,31.0,899.0,899.0,57.0,57.0,0.06340378197997776,0.06340378197997776,0.06451612903225806
zero,7,5,asst_gen,26.0,3879.0,3820.0,391.0,332.0,0.10079917504511472,0.08691099476439791,0.11538461538461539
zero,7,5,asst_tool_call,5.0,429.0,394.0,61.0,26.0,0.14219114219114218,0.06598984771573604,0.2
zero,7,5,user_msg,31.0,1358.0,1204.0,406.0,252.0,0.29896907216494845,0.20930232558139536,0.3548387096774194
zero,8,1,asst_greeting,17.0,187.0,119.0,68.0,0.0,0.36363636363636365,0.0,0.0
zero,8,1,user_msg,17.0,1004.0,1004.0,0.0,0.0,0.0,0.0,0.0
zero,8,2,asst_gen,17.0,776.0,776.0,0.0,0.0,0.0,0.0,0.0
zero,8,2,user_msg,17.0,346.0,346.0,0.0,0.0,0.0,0.0,0.0
zero,8,3,asst_gen,15.0,708.0,708.0,0.0,0.0,0.0,0.0,0.0
zero,8,3,asst_tool_call,2.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0
zero,8,3,user_msg,17.0,382.0,382.0,0.0,0.0,0.0,0.0,0.0
zero,8,4,asst_gen,12.0,1067.0,1067.0,0.0,0.0,0.0,0.0,0.0
zero,8,4,asst_tool_call,5.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0
zero,8,4,user_msg,17.0,621.0,621.0,0.0,0.0,0.0,0.0,0.0
zero,8,5,asst_gen,14.0,1699.0,1699.0,7.0,7.0,0.004120070629782225,0.004120070629782225,0.0
zero,8,5,asst_tool_call,3.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0
zero,8,5,user_msg,17.0,652.0,652.0,59.0,59.0,0.09049079754601227,0.09049079754601227,0.11764705882352941
zero,8,6,asst_gen,15.0,2254.0,2193.0,286.0,225.0,0.12688553682342502,0.10259917920656635,0.26666666666666666
zero,8,6,asst_tool_call,2.0,135.0,135.0,56.0,56.0,0.4148148148148148,0.4148148148148148,0.0
zero,8,6,user_msg,17.0,756.0,638.0,201.0,83.0,0.26587301587301587,0.13009404388714735,0.23529411764705882
zero,9,1,asst_greeting,10.0,110.0,70.0,40.0,0.0,0.36363636363636365,0.0,0.0
zero,9,1,user_msg,10.0,653.0,653.0,0.0,0.0,0.0,0.0,0.0
zero,9,2,asst_gen,10.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0
zero,9,2,user_msg,10.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
zero,9,3,asst_gen,10.0,485.0,485.0,0.0,0.0,0.0,0.0,0.0
zero,9,3,user_msg,10.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0
zero,9,4,asst_gen,8.0,838.0,838.0,0.0,0.0,0.0,0.0,0.0
zero,9,4,asst_tool_call,2.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0
zero,9,4,user_msg,10.0,256.0,256.0,0.0,0.0,0.0,0.0,0.0
zero,9,5,asst_gen,7.0,701.0,701.0,0.0,0.0,0.0,0.0,0.0
zero,9,5,asst_tool_call,3.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0
zero,9,5,user_msg,10.0,413.0,413.0,0.0,0.0,0.0,0.0,0.0
zero,9,6,asst_gen,8.0,1023.0,1023.0,0.0,0.0,0.0,0.0,0.0
zero,9,6,asst_tool_call,2.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0
zero,9,6,user_msg,10.0,399.0,399.0,18.0,18.0,0.045112781954887216,0.045112781954887216,0.2
zero,9,7,asst_gen,8.0,1284.0,1239.0,297.0,252.0,0.23130841121495327,0.2033898305084746,0.5
zero,9,7,asst_tool_call,2.0,165.0,155.0,79.0,69.0,0.47878787878787876,0.44516129032258067,0.5
zero,9,7,user_msg,10.0,440.0,309.0,285.0,154.0,0.6477272727272727,0.49838187702265374,0.5
zero,10,1,asst_greeting,10.0,110.0,70.0,40.0,0.0,0.36363636363636365,0.0,0.0
zero,10,1,user_msg,10.0,653.0,653.0,0.0,0.0,0.0,0.0,0.0
zero,10,2,asst_gen,10.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0
zero,10,2,user_msg,10.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
zero,10,3,asst_gen,10.0,485.0,485.0,0.0,0.0,0.0,0.0,0.0
zero,10,3,user_msg,10.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0
zero,10,4,asst_gen,8.0,838.0,838.0,0.0,0.0,0.0,0.0,0.0
zero,10,4,asst_tool_call,2.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0
zero,10,4,user_msg,10.0,256.0,256.0,0.0,0.0,0.0,0.0,0.0
zero,10,5,asst_gen,7.0,701.0,701.0,0.0,0.0,0.0,0.0,0.0
zero,10,5,asst_tool_call,3.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0
zero,10,5,user_msg,10.0,413.0,413.0,0.0,0.0,0.0,0.0,0.0
zero,10,6,asst_gen,8.0,1023.0,1023.0,0.0,0.0,0.0,0.0,0.0
zero,10,6,asst_tool_call,2.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0
zero,10,6,user_msg,10.0,399.0,399.0,0.0,0.0,0.0,0.0,0.0
zero,10,7,asst_gen,8.0,1284.0,1284.0,0.0,0.0,0.0,0.0,0.0
zero,10,7,asst_tool_call,2.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0
zero,10,7,user_msg,10.0,440.0,440.0,22.0,22.0,0.05,0.05,0.0
zero,10,8,asst_gen,8.0,908.0,904.0,245.0,241.0,0.2698237885462555,0.2665929203539823,0.5
zero,10,8,asst_tool_call,2.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0
zero,10,8,user_msg,10.0,345.0,240.0,220.0,115.0,0.6376811594202898,0.4791666666666667,0.6
zero,11,1,asst_greeting,8.0,88.0,56.0,32.0,0.0,0.36363636363636365,0.0,0.0
zero,11,1,user_msg,8.0,531.0,531.0,0.0,0.0,0.0,0.0,0.0
zero,11,2,asst_gen,8.0,448.0,448.0,0.0,0.0,0.0,0.0,0.0
zero,11,2,user_msg,8.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0
zero,11,3,asst_gen,8.0,392.0,392.0,0.0,0.0,0.0,0.0,0.0
zero,11,3,user_msg,8.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0
zero,11,4,asst_gen,6.0,741.0,741.0,0.0,0.0,0.0,0.0,0.0
zero,11,4,asst_tool_call,2.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0
zero,11,4,user_msg,8.0,225.0,225.0,0.0,0.0,0.0,0.0,0.0
zero,11,5,asst_gen,5.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0
zero,11,5,asst_tool_call,3.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0
zero,11,5,user_msg,8.0,331.0,331.0,0.0,0.0,0.0,0.0,0.0
zero,11,6,asst_gen,6.0,752.0,752.0,0.0,0.0,0.0,0.0,0.0
zero,11,6,asst_tool_call,2.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0
zero,11,6,user_msg,8.0,281.0,281.0,0.0,0.0,0.0,0.0,0.0
zero,11,7,asst_gen,6.0,781.0,781.0,0.0,0.0,0.0,0.0,0.0
zero,11,7,asst_tool_call,2.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0
zero,11,7,user_msg,8.0,333.0,333.0,0.0,0.0,0.0,0.0,0.0
zero,11,8,asst_gen,6.0,645.0,645.0,0.0,0.0,0.0,0.0,0.0
zero,11,8,asst_tool_call,2.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0
zero,11,8,user_msg,8.0,271.0,271.0,21.0,21.0,0.07749077490774908,0.07749077490774908,0.0
zero,11,9,asst_gen,6.0,623.0,608.0,163.0,148.0,0.26163723916532905,0.24342105263157895,0.3333333333333333
zero,11,9,asst_tool_call,2.0,134.0,129.0,69.0,64.0,0.5149253731343284,0.49612403100775193,0.5
zero,11,9,user_msg,8.0,362.0,290.0,172.0,100.0,0.47513812154696133,0.3448275862068966,0.375
zero,12,1,asst_greeting,8.0,88.0,56.0,32.0,0.0,0.36363636363636365,0.0,0.0
zero,12,1,user_msg,8.0,531.0,531.0,0.0,0.0,0.0,0.0,0.0
zero,12,2,asst_gen,8.0,448.0,448.0,0.0,0.0,0.0,0.0,0.0
zero,12,2,user_msg,8.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0
zero,12,3,asst_gen,8.0,392.0,392.0,0.0,0.0,0.0,0.0,0.0
zero,12,3,user_msg,8.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0
zero,12,4,asst_gen,6.0,741.0,741.0,0.0,0.0,0.0,0.0,0.0
zero,12,4,asst_tool_call,2.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0
zero,12,4,user_msg,8.0,225.0,225.0,0.0,0.0,0.0,0.0,0.0
zero,12,5,asst_gen,5.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0
zero,12,5,asst_tool_call,3.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0
zero,12,5,user_msg,8.0,331.0,331.0,0.0,0.0,0.0,0.0,0.0
zero,12,6,asst_gen,6.0,752.0,752.0,0.0,0.0,0.0,0.0,0.0
zero,12,6,asst_tool_call,2.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0
zero,12,6,user_msg,8.0,281.0,281.0,0.0,0.0,0.0,0.0,0.0
zero,12,7,asst_gen,6.0,781.0,781.0,0.0,0.0,0.0,0.0,0.0
zero,12,7,asst_tool_call,2.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0
zero,12,7,user_msg,8.0,333.0,333.0,0.0,0.0,0.0,0.0,0.0
zero,12,8,asst_gen,6.0,645.0,645.0,0.0,0.0,0.0,0.0,0.0
zero,12,8,asst_tool_call,2.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0
zero,12,8,user_msg,8.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0
zero,12,9,asst_gen,6.0,623.0,623.0,0.0,0.0,0.0,0.0,0.0
zero,12,9,asst_tool_call,2.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0
zero,12,9,user_msg,8.0,362.0,362.0,0.0,0.0,0.0,0.0,0.0
