score_mode,target_assistant_turn,source_assistant_turn,samples,token_count_sum,candidate_tokens_sum,kept_tokens_sum,heavy_kept_tokens_sum,weighted_kept_fraction,weighted_heavy_kept_fraction,reactivated_as_heavy_rate
role_decay,45,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,34,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,35,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,36,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,37,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,38,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,39,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,40,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,41,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,42,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,45,43,4.0,198.0,169.0,143.0,114.0,0.7222222222222222,0.6745562130177515,0.5
role_decay,46,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,46,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,34,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,35,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,36,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,37,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,38,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,39,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,40,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,41,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,42,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,43,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,46,44,4.0,213.0,169.0,158.0,114.0,0.7417840375586855,0.6745562130177515,0.5
role_decay,47,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,47,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,34,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,35,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,36,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,37,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,38,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,39,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,40,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,41,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,42,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,43,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,44,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,47,45,4.0,198.0,168.0,144.0,114.0,0.7272727272727273,0.6785714285714286,0.5
role_decay,48,1,4.0,152.0,144.0,8.0,0.0,0.05263157894736842,0.0,0.0
role_decay,48,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,34,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,35,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,36,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,37,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,38,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,39,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,40,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,41,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,42,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,43,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,44,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,45,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,48,46,4.0,212.0,168.0,172.0,128.0,0.8113207547169812,0.7619047619047619,0.5
role_decay,49,1,4.0,152.0,144.0,8.0,0.0,0.05263157894736842,0.0,0.0
role_decay,49,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,34,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,35,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,36,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,37,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,38,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,39,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,40,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,41,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,42,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,43,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,44,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,45,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,46,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,49,47,4.0,198.0,169.0,157.0,128.0,0.7929292929292929,0.757396449704142,0.5
role_decay,50,1,4.0,152.0,144.0,8.0,0.0,0.05263157894736842,0.0,0.0
role_decay,50,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,34,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,35,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,36,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,37,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,38,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,39,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,40,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,41,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,42,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,43,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,44,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,45,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,46,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,47,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,50,48,4.0,213.0,169.0,172.0,128.0,0.8075117370892019,0.757396449704142,0.5
role_decay,51,1,4.0,152.0,144.0,8.0,0.0,0.05263157894736842,0.0,0.0
role_decay,51,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,34,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,35,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,36,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,37,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,38,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,39,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,40,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,41,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,42,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,43,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,44,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,45,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,46,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,47,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,48,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,51,49,4.0,198.0,168.0,158.0,128.0,0.797979797979798,0.7619047619047619,0.5
role_decay,52,1,4.0,152.0,144.0,8.0,0.0,0.05263157894736842,0.0,0.0
role_decay,52,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,52,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
